ID	SEN0_1	SEN0_2	SEN0_3	SEN7_1	SEN7_2	SEN7_3	TON0_1	TON0_2	TON0_3	TON7_1	TON7_2	TON7_3	TON30_1	TON30_2	TON30_3
LOC123745326	10.383911	8.256606	5.629589	7.352583	11.087031	10.858917	4.887354	7.972816	5.354830	8.204603	4.206398	2.641665	10.998781	14.274771	8.499958
LOC123745327	7.456285	4.959061	3.721446	7.167504	13.017778	11.729161	1.878613	6.907842	2.628658	7.238372	3.527689	2.122895	9.560916	8.462659	6.083106
LOC123745328	0.290561	4.780589	0.403332	7.829507	19.940134	13.139602	0.282440	1.716130	0.076944	6.214807	1.268311	0.248681	6.535582	4.932344	6.786290
LOC123745330	96.531260	174.445110	198.712012	229.200421	213.666819	267.958638	200.248458	80.340849	142.393178	272.124697	182.529574	188.270825	256.409018	204.396619	258.501986
LOC123745333	0.525410	0.530863	0.586957	3.028097	6.528596	5.316507	0.000000	1.557256	0.593236	0.654417	2.375175	0.074679	5.333096	4.442818	5.014632
LOC123745334	1.612517	3.672096	1.623744	4.725323	11.665024	14.172804	1.895119	2.562193	2.415770	5.979558	3.718350	0.351208	6.251397	10.671003	8.643322
LOC123745337	1.084969	1.480856	0.788251	2.020209	4.143779	6.411601	0.866336	0.929011	1.190606	2.088863	1.304590	0.335364	1.944584	3.976462	2.968045
LOC123745339	14.089916	7.953727	9.310699	38.223307	43.218954	39.900162	4.919113	51.680845	3.702634	19.239270	59.084776	4.639043	59.537366	29.640650	40.152578
LOC123745341	0.000000	0.690384	0.0	0.686039	2.769670	1.772237	0.061926	0.000000	0.000000	0.681697	0.312729	0.0	0.323670	0.086899	0.304073
LOC123745343	0.241827	0.891253	0.159527	2.294091	4.387296	3.805023	0.0	0.443435	0.222935	1.617391	0.299648	0.000000	1.113493	1.262354	1.121394
LOC123745344	101.246322	177.267859	90.476543	571.560574	1212.717981	1040.460967	41.837335	182.917921	115.921742	528.303069	952.079823	38.490061	691.648597	885.665858	564.683206
LOC123745345	1.886483	1.402812	0.647712	1.595727	2.141926	6.039210	0.290940	1.696400	0.523899	1.494935	1.489567	0.186613	1.989032	2.135268	3.543344
LOC123745347	5.159076	2.074116	2.108335	3.857443	5.542162	2.524379	3.899897	26.764115	2.463736	3.725408	3.695925	3.907772	2.201115	2.354080	5.246364
LOC123745348	2.303062	0.495216	0.540116	0.900650	1.089566	0.895380	0.439598	2.600384	0.252250	0.872328	2.345120	0.318369	0.664867	0.390682	0.729743
LOC123745350	0.699839	0.051185	0.417249	0.835793	1.297695	0.922470	0.105366	0.720744	0.212223	0.672653	0.392705	0.226588	0.827142	1.014281	1.027177
LOC123745351	1.989152	3.467446	2.049261	5.792666	10.776426	7.054202	1.267559	3.782249	3.356569	5.018191	2.220067	1.084583	4.374315	10.840727	2.355692
LOC123745353	0.179873	0.883499	0.000000	1.276227	2.006654	1.420387	0.000000	0.322154	0.248106	0.475330	0.267591	0.0	0.604895	0.532500	0.730013
LOC123745354	3.655467	3.562502	0.729001	3.866582	6.021732	8.173066	0.504733	19.852034	0.896169	3.806331	0.659546	0.547006	5.387922	5.491316	4.463427
LOC123745357	1.333177	1.122436	0.090626	6.627042	10.416448	9.757326	0.000000	3.108008	0.094549	4.354804	4.614765	0.000000	2.765535	3.298873	3.733366
LOC123745360	0.0	1.053182	0.0	4.345492	38.444587	11.680712	0.0	0.0	0.0	0.308902	0.315944	0.0	0.836493	0.959833	1.863427
LOC123745372	12.297508	16.705753	1.305731	28.215301	102.748822	107.300440	2.451226	11.812054	0.805257	53.740443	62.572026	0.526191	51.911317	62.670852	93.954735
LOC123745376	5.277352	8.158569	3.737264	11.351605	17.476537	6.150249	2.230972	2.629893	3.991549	2.294820	3.002885	0.988566	8.592875	11.965010	4.587341
LOC123745378	0.0	1.026213	0.0	0.284200	1.402487	0.854886	0.115722	0.369928	0.000000	0.177263	0.256656	0.000000	0.443746	0.336217	0.522374
LOC123745381	6.353976	1.793092	3.565411	1.365163	2.390454	2.423840	1.252256	7.860115	0.838002	1.740503	2.336064	0.910818	3.173881	1.974167	3.413180
LOC123745382	4.785359	5.902345	6.227457	3.247401	7.674487	6.766190	2.123125	15.986554	1.874925	4.449988	2.878061	0.835286	1.174911	1.922952	1.400821
LOC123745383	0.351886	0.386972	0.200420	0.556801	1.118065	0.776117	0.194636	0.409467	0.239396	0.472440	0.121506	0.088177	1.033930	0.983136	0.971402
LOC123745385	0.0	0.302385	0.0	0.095048	1.730490	1.589897	0.0	0.000000	0.000000	0.664020	0.168019	0.0	0.236340	0.330990	0.360489
LOC123745387	7.753341	9.013641	6.065389	13.418901	9.737147	9.626544	3.418770	13.562592	3.712016	6.094460	4.088013	3.091836	7.909856	5.990055	7.815905
LOC123745389	13.971094	8.130737	10.590671	29.436502	33.196227	26.641384	6.288576	2.650379	3.920783	27.224676	12.554123	7.557681	13.978770	22.752806	18.263654
LOC123745390	1.497215	4.139949	1.483494	7.567858	12.547889	15.571828	1.496873	1.622311	2.050959	5.659510	3.133074	0.620847	6.925432	6.724239	8.517744
LOC123745391	0.0	0.0	0.0	0.0	1.547221	0.0	0.0	13.890589	0.0	0.0	0.0	0.0	0.0	0.000000	0.0
LOC123745396	0.214752	4.571360	0.562495	1.008896	2.149613	7.393810	0.000000	1.100277	1.959364	0.123570	0.417125	0.0	1.625876	4.601045	0.502666
LOC123745397	1.781628	7.029307	1.408807	11.506535	28.135356	15.031908	1.962947	10.324066	1.082969	7.190853	8.566734	0.639736	14.220325	10.441796	12.814202
LOC123745398	1.353545	1.553884	0.619886	1.901446	2.816072	3.321519	0.543244	1.477896	0.722588	2.331807	0.504529	0.376191	2.677654	2.520715	2.479110
LOC123745399	14.225638	18.034216	24.942055	25.942435	34.275554	32.715726	10.955963	34.356270	24.472988	18.450852	29.810947	10.063187	26.103135	34.223511	24.669440
LOC123745401	2.575037	10.070383	3.117872	5.610805	5.906338	18.310117	0.512308	8.350758	3.854164	3.988017	1.335704	0.911754	5.852802	7.822819	4.237119
LOC123745404	2.393929	2.290626	1.299982	2.396955	2.137855	3.367996	0.409057	0.796900	0.532741	2.241238	2.053151	0.158301	2.329523	3.084306	2.175740
LOC123745405	0.410026	3.458144	0.874882	13.604208	21.763239	24.222198	0.302700	1.231704	0.376808	13.824787	5.182966	0.0	40.347947	58.199811	23.118749
LOC123745406	0.000000	0.000000	0.528257	0.594514	1.120287	0.859198	0.0	0.000000	0.667673	0.429605	0.527642	0.0	1.121102	0.286599	1.085609
LOC123745408	0.864947	1.452307	0.815188	1.671806	2.004104	1.847297	0.519173	1.147405	0.617473	1.560695	0.759963	0.211763	1.154512	1.539977	1.153807
LOC123745410	1.288540	2.165090	2.728527	4.284175	4.904444	4.989616	0.923101	2.708020	1.468578	1.728424	2.463803	0.689654	4.072527	4.869852	5.263877
LOC123745413	0.348851	0.156826	0.123302	1.066632	1.294908	1.579091	0.000000	0.288908	0.000000	0.790951	0.393511	0.038628	1.465537	1.605978	1.748454
LOC123745414	0.346372	0.144822	0.253985	0.470051	1.524348	1.810843	0.000000	1.682148	0.212518	0.668030	0.412865	0.000000	1.111304	1.806640	0.691081
LOC123745415	4.430454	4.983118	2.844464	4.674462	7.700553	7.780554	1.308617	9.131447	2.265068	3.192069	1.660105	0.527781	2.986816	3.131838	3.116303
LOC123745416	5.747946	35.517407	6.405612	74.329996	95.637023	132.569753	2.097285	13.834765	13.106699	36.378864	5.940290	1.908999	164.932343	189.110496	123.727042
LOC123745417	374.089842	293.406020	256.506683	303.869388	341.120834	432.827893	202.644066	377.247803	290.936760	340.380293	278.681456	193.057975	365.348606	466.652901	359.981937
LOC123745418	1.682148	11.522373	13.243896	24.686214	13.997173	17.969287	3.456860	12.209298	12.365068	8.958709	7.557703	2.386623	7.341655	32.757645	14.103442
LOC123745419	2.030376	0.766891	0.718121	0.237645	1.754253	1.063112	0.191022	1.386532	0.000000	0.727261	0.524068	0.096004	0.291383	0.415863	0.482985
LOC123745420	1.293920	2.660954	2.159610	4.186046	7.825636	7.308217	1.091068	0.728599	1.211294	2.973241	2.948389	0.222243	3.444453	3.129672	1.934005
LOC123745424	0.0	0.171516	0.102559	3.386036	12.191846	14.013293	0.0	0.348465	0.0	1.565971	0.000000	0.0	0.840815	0.695199	0.952655
LOC123745426	0.611326	1.008307	1.159372	0.208055	0.686651	0.485435	0.170117	0.404925	0.272180	0.090958	0.642706	0.000000	0.854881	0.705936	0.448572
LOC123745427	38.397111	60.304895	49.063256	98.394892	159.092190	174.477786	17.903109	47.492226	48.827034	47.431950	51.164162	12.031189	115.064992	174.960716	113.246223
LOC123745428	7.462906	9.083585	3.232015	14.778676	14.697014	13.266313	2.166677	18.202100	3.525893	7.398894	3.766173	1.099089	9.293924	10.436422	10.214529
LOC123745429	1.555857	1.055285	0.909679	1.637503	4.978607	4.700433	0.690547	6.767390	4.212194	1.918649	0.656345	0.257132	2.431809	2.182601	1.917807
LOC123745430	3.903101	2.391378	0.855048	4.299730	7.192630	6.899253	1.921225	6.918470	0.829810	3.986285	1.981343	0.626348	2.609293	6.222028	4.449996
LOC123745433	0.118107	0.246087	0.0	0.341568	0.508068	0.624230	0.0	0.160607	0.0	0.700215	0.052451	0.0	3.166354	7.908721	1.603772
LOC123745435	5.311766	0.656171	2.283954	1.254612	1.224726	1.062629	1.798168	1.333292	1.859947	2.941660	4.043058	1.366569	0.933194	1.109495	1.231743
LOC123745436	13.112171	7.114859	5.399856	12.742446	18.244919	17.189977	3.366808	10.158140	4.072191	8.772168	4.339567	2.426417	12.280905	12.774906	11.950078
LOC123745437	4.082710	2.377765	1.409408	1.440213	0.518607	3.000485	0.749556	1.306630	1.646787	0.944255	1.120169	1.603206	0.754087	0.000000	1.249204
LOC123745438	0.399669	2.839415	0.603616	3.754950	9.752366	4.483781	0.428112	1.663220	0.897134	4.259105	8.946645	0.096410	7.962301	7.943034	6.263472
LOC123745440	0.319050	1.629334	0.000000	1.686599	3.292402	3.233789	0.538467	2.357427	0.436868	1.893393	0.567711	0.000000	0.969457	1.364292	1.211171
LOC123745441	0.773473	1.837590	1.320107	2.030403	1.531011	2.953043	0.000000	5.521477	1.065980	1.962262	0.446418	0.272959	1.744133	7.126852	0.998381
LOC123745442	9.336975	23.978225	10.878135	31.009775	38.656283	35.807250	9.779700	39.286050	18.533207	20.434865	17.190186	6.599679	22.658835	26.170958	35.307393
LOC123745444	0.000000	2.749544	0.000000	0.396882	18.445792	3.699903	0.0	0.608286	0.0	0.0	0.701581	0.000000	7.231246	0.681780	0.000000
LOC123745475	0.278696	0.000000	0.824898	1.743370	2.842896	1.759128	0.000000	1.656217	0.639415	1.230557	0.380055	0.113138	1.987153	2.450225	3.617851
LOC123745477	2.503095	11.313138	0.285011	5.031398	19.181769	16.823034	0.287739	1.811946	0.291511	3.496536	13.018626	0.000000	5.440686	4.505145	7.312466
LOC123745478	2.166893	0.000000	0.833487	0.413439	0.000000	0.000000	0.000000	1.081332	0.640478	0.833852	0.607824	0.000000	1.358324	0.943751	0.959056
LOC123745486	19.554875	100.778753	50.063082	167.571434	384.089746	194.106673	58.957625	363.951202	60.488612	201.003023	299.735644	42.993617	337.865755	436.671177	248.885415
LOC123745496	2.098396	0.527834	1.089601	1.499990	2.899493	0.968288	0.355400	1.537396	0.000000	2.431256	0.000000	0.173132	6.637653	1.515312	3.693640
LOC123745506	0.281852	0.330436	0.137192	1.500360	4.158937	2.047452	0.118641	0.533311	0.185023	2.040365	1.586498	0.064810	4.324913	3.333958	5.918005
LOC123745507	2.344158	4.274927	2.604890	1.602134	5.664888	4.062759	2.593239	0.719032	2.996588	3.219491	2.918743	0.869584	3.119340	8.830102	3.142436
LOC123745510	0.000000	0.443261	0.000000	0.595721	1.195833	3.975548	0.058506	0.659166	0.000000	0.335879	0.248807	0.000000	0.057747	0.079638	0.441451
LOC123745511	1.496020	0.796290	0.401970	0.683008	1.975945	2.025804	0.397186	0.655933	0.610417	0.812280	0.558074	0.128240	0.856768	0.396534	1.013709
LOC123745512	11.037154	14.051522	9.666581	18.195726	25.065341	29.454320	3.718268	8.690666	5.388145	10.662430	5.895002	0.987276	11.196672	20.834719	17.323580
LOC123745514	0.0	0.375667	0.000000	6.919943	15.643351	10.942222	0.0	0.0	0.210400	0.152302	10.974929	0.0	0.719355	0.265611	0.659350
LOC123745515	14.138347	7.756036	5.050166	8.065356	13.523768	12.148759	2.022218	11.893910	3.436564	5.314409	4.647970	0.728276	11.468441	12.489712	11.152232
LOC123745516	2.383324	3.942365	1.250921	2.666682	4.816615	4.775379	0.679144	4.949341	0.994671	2.855231	1.520802	0.986853	2.608053	1.579405	4.304841
LOC123745517	2.628627	6.989079	4.954296	9.686650	12.086351	18.131124	2.674566	3.539366	4.739240	8.336996	2.938958	1.693423	4.887019	5.608469	5.709189
LOC123745518	2.028114	2.190333	1.360119	2.989992	5.130975	4.906059	0.666395	3.478094	1.231719	3.775448	1.277994	0.895565	2.742886	3.478799	3.927626
LOC123745519	1.294449	0.674063	0.932953	0.787268	1.095622	1.135189	1.079066	0.401060	1.174827	2.283038	1.058019	0.510293	0.706826	0.536445	1.476462
LOC123745521	41.826022	42.078312	33.442202	38.458804	62.774038	55.613910	21.008040	64.398355	29.786147	30.447130	34.631761	15.915547	33.035076	49.136484	42.614104
LOC123745523	4.072893	3.336765	3.925425	1.406153	3.436707	3.385319	4.891323	5.848617	4.709664	6.873600	3.764097	2.783637	2.429074	3.885612	4.089789
LOC123745525	3.292595	2.332479	1.864455	9.214173	9.981490	15.464860	1.837719	6.973041	1.714843	5.890385	2.721178	1.794335	11.175530	14.096265	9.468993
LOC123745526	0.647870	2.042791	0.274949	4.130168	4.161573	5.457713	0.262796	0.474251	0.348711	1.637845	0.463421	0.085753	4.069568	5.981986	3.066264
LOC123745529	3.282247	3.294061	2.235872	7.189531	4.370500	6.344485	1.428769	4.288275	1.805802	5.156019	2.506299	1.332931	2.558743	5.004473	4.757325
LOC123745531	12.349249	7.230425	4.498638	13.397689	30.760823	19.043313	3.292978	28.441380	5.568090	9.444016	9.823784	2.949449	22.418404	26.656585	22.872239
LOC123745532	2.266863	2.982299	0.950160	3.996531	8.887580	7.201364	0.512113	3.410402	0.453653	3.327667	2.199074	0.316548	3.908087	2.887512	4.074662
LOC123745533	4.518562	3.255753	2.709124	3.267959	3.752063	4.195407	1.708178	4.317102	2.194757	2.397986	1.944126	0.808053	5.872817	2.697983	2.482182
LOC123745534	0.000000	0.725301	0.095340	0.561899	1.758025	1.121390	0.053166	0.553195	0.051134	1.033196	0.049889	0.045604	0.510690	0.916282	0.776844
LOC123745535	0.024755	10.492665	0.021930	3.227347	12.742608	20.821654	1.227656	14.749587	0.062645	18.740866	15.268662	0.147033	4.580053	8.084982	5.896031
LOC123745537	0.264782	0.311025	0.406258	0.308276	1.415426	2.256817	0.158463	0.816063	0.047467	2.196302	0.846161	0.145394	0.049760	0.208798	0.145210
LOC123745538	1.767965	3.153162	0.896998	5.127780	10.716178	5.361294	0.410424	1.052132	0.253276	1.868452	2.530712	0.121772	1.830057	3.645262	3.380388
LOC123745539	0.330908	0.302858	0.194813	1.103973	2.116903	1.654931	0.187453	1.000753	0.203759	0.946646	0.542411	0.085100	2.813223	3.782952	2.406469
LOC123745543	2.090841	3.838639	2.501239	4.906264	2.757766	8.640979	0.000000	2.670198	0.268739	1.943756	1.332810	0.0	3.994176	3.161885	1.665333
LOC123745545	1.422019	3.155276	1.029448	4.535764	8.496207	8.874735	0.680914	3.079066	1.415131	3.023210	1.866267	0.297422	4.106085	6.005684	4.456208
LOC123745547	14.793386	37.266580	16.353578	47.057042	73.369828	66.049896	14.921102	22.263719	17.410045	37.339346	19.131044	8.368088	53.908754	78.225776	43.077852
LOC123745549	2.457818	4.008765	1.742177	6.744246	12.263409	14.821880	1.652838	2.559904	2.222523	7.675100	4.441808	0.729756	8.493692	13.973035	11.073426
LOC123745550	3.123369	0.600788	0.407120	2.340958	4.917205	7.407024	0.221638	2.093643	0.573208	3.712371	1.786142	0.454053	3.821977	7.562100	8.997737
LOC123745551	1.432312	2.542906	1.317368	7.933726	6.277770	7.121334	0.332221	1.135758	0.580262	4.185013	1.786421	0.349825	7.230720	6.336092	10.328662
LOC123745552	0.794168	0.928761	0.320313	1.853565	1.563581	2.770385	0.000000	0.564854	0.171028	0.931809	0.919686	0.0	1.598133	1.761932	3.083209
LOC123745555	1.514515	2.108314	0.996636	1.356405	1.833672	1.200359	0.443211	1.666070	0.710099	0.944077	0.951782	0.213941	0.668165	0.538108	0.825579
LOC123745558	0.971743	3.979520	0.944194	1.297796	1.474983	7.702306	0.000000	0.933218	0.888860	0.354604	0.357689	0.0	1.814940	2.219711	0.637402
LOC123745559	35.822776	94.287705	87.268706	73.044041	85.457036	91.440378	34.813252	31.229417	73.004641	47.562005	57.038021	25.589132	52.893675	105.920818	84.998805
LOC123745561	0.000000	5.942816	0.000000	0.284963	3.476581	1.507161	0.000000	3.592027	0.319260	0.000000	0.000000	0.000000	0.0	1.325221	0.0
LOC123745562	789.820927	625.383503	365.966223	788.327911	420.298379	591.425848	272.950934	952.233636	455.391389	381.203408	417.567143	77.240250	1102.231071	818.570293	867.343326
LOC123745564	9728.294303	6936.786603	2753.209793	7664.818010	4606.856675	3690.323026	2210.569034	15002.312419	7473.839455	1616.020093	5210.137000	637.282849	9510.303300	5979.652695	9163.266935
LOC123745565	1490.157675	211.733289	633.670336	245.051659	185.171793	332.712587	981.188889	331.898914	485.859600	1074.542014	790.230447	850.751470	188.035409	145.790366	494.376228
LOC123745566	7851.561101	710.916719	3598.864079	311.603845	390.280315	1859.474544	5017.120270	3642.572097	2482.216205	8141.723183	6508.811879	4089.125674	167.070857	195.884173	1037.378836
LOC123745568	8006.470753	6460.606063	2239.333865	7527.716342	4139.445343	3361.771058	2233.007912	12746.937785	6283.648460	1570.052194	5004.345704	535.013699	8782.215705	5151.123580	9661.044565
LOC123745570	19.506712	111.135242	4.754021	128.127648	241.728780	236.338319	100.876296	185.560739	3.695116	543.367827	242.015950	14.627452	160.906974	188.166255	188.260277
LOC123745571	176.814101	14.002494	61.166518	27.675673	16.082325	30.705211	64.638004	55.685230	40.953044	135.135478	106.689090	88.580208	43.940729	57.454097	53.350498
LOC123745572	3.854605	7.652690	1.510292	1.546591	3.418978	2.332299	0.391295	0.754363	0.544656	2.138887	7.638406	0.271824	1.022400	0.856809	1.007263
LOC123745573	0.000000	0.601026	0.000000	0.865836	0.910624	3.279025	0.270765	0.219258	0.000000	1.827181	0.226117	0.000000	1.374070	2.925209	1.356485
LOC123745574	1.265570	0.736096	0.305567	1.398650	2.029623	2.322328	0.254169	1.205195	0.365923	0.854925	0.820590	0.232623	1.848674	2.665065	1.859458
LOC123745575	66.144020	105.158213	48.706073	134.431233	120.524982	129.111605	21.743884	94.670419	57.616438	49.379787	53.753327	23.278904	141.720709	199.910264	131.009108
LOC123745576	0.0	0.0	0.0	0.0	2.203043	0.440192	0.0	16.501235	0.0	0.0	0.0	0.0	0.058250	0.000000	0.0
LOC123745577	0.000000	0.172333	0.725359	0.419771	2.269563	2.621262	0.172743	0.188394	0.000000	0.641389	0.184583	0.0	1.282980	3.096207	0.265566
LOC123745578	2.509293	11.138006	2.620751	17.380158	27.031166	25.616578	3.703177	8.961988	3.584595	19.181569	8.285256	1.323510	19.177272	18.167185	21.218617
LOC123745580	0.872192	2.828002	0.959048	10.997184	15.238221	16.241485	0.649920	2.730255	0.694748	7.311499	3.037670	0.121640	8.683475	11.050314	11.896979
LOC123745581	11.683833	40.443497	10.832414	28.520755	44.682832	59.423676	10.854756	44.370990	12.338416	26.065148	10.796081	7.317736	21.755204	18.707084	17.317363
LOC123745584	0.640305	3.642952	0.738678	0.863826	2.232954	5.431588	0.327600	2.139607	0.950683	1.350753	0.347037	0.000000	1.571189	3.355953	2.245695
LOC123745585	0.458561	0.410948	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.0	0.000000	0.551859	0.0	2.776288	2.042148	2.321984
LOC123745587	0.748075	0.533223	0.140801	0.571334	1.274793	1.131115	0.413502	1.609567	0.390904	1.635279	0.959227	0.000000	0.450999	0.982654	0.671269
LOC123745589	20.234072	11.857004	11.518588	18.729331	26.621038	25.447602	9.791975	71.486003	5.586094	16.461907	21.222490	6.498389	35.868557	28.604731	27.614363
LOC123745592	35.181534	20.286675	10.515418	30.847919	35.850645	35.986649	6.950196	26.088010	10.347695	17.507332	18.948370	5.588956	36.667583	30.538908	34.552921
LOC123745593	3.838163	3.360799	2.399781	4.831503	0.842365	2.584627	1.852361	2.157788	1.006172	1.465425	1.463482	0.374522	2.157800	3.241417	4.339004
LOC123745594	0.219915	2.798844	0.218117	1.699658	7.102757	5.486347	0.265085	0.174886	0.493527	2.152528	1.661440	0.025691	2.811028	3.063654	1.768296
LOC123745595	3.176563	1.929753	1.293466	2.633513	2.696153	4.971191	0.595243	3.155905	1.309636	1.586536	0.298830	0.343181	2.898720	3.423457	3.883703
LOC123745596	3.178182	3.031346	0.598982	5.804560	4.154605	5.935072	0.959048	11.927249	0.918929	4.915682	2.670438	0.691325	5.960147	6.249244	14.952566
LOC123745599	1.525642	3.367053	1.050531	5.934738	12.229671	9.030904	0.674727	2.246078	0.924187	6.937546	1.949802	0.298946	6.924508	10.348566	5.468631
LOC123745600	0.333293	1.428707	0.487160	0.927911	0.899293	0.768233	0.187502	0.708559	0.370030	1.230546	0.099673	0.182225	1.331671	0.394676	0.000000
LOC123745601	49.976311	54.710385	33.822731	44.358005	77.991152	85.408192	19.159665	50.063014	30.592444	37.729604	28.326753	14.626032	55.383771	57.720615	40.778707
