GeneID	FlyID	Genename	Module	Sendai Day 0 rep1	Sendai Day 0 rep2	Sendai Day 0 rep3	Sendai Day 7 rep1	Sendai Day 7 rep2	Sendai Day 7 rep3	Sapporo Day 0 rep1	Sapporo Day 0 rep2	Sapporo Day 0 rep3	Sapporo Day 7 rep1	Sapporo Day 7 rep2	Sapporo Day 7 rep3	Sapporo Day 31 rep1	Sapporo Day 31 rep2	Sapporo Day 31 rep3
LOC123773638	NA	NA	brown	0.586235357872229	3.72923004486275	2.37439490678846	6.27766722649482	6.18758264841836	6.75365492757825	0.742602142940218	3.17099236113834	1.69450448614693	6.16125854226881	4.24645673367733	0.349862321572284	6.33770037176552	6.60332672285879	4.7313084399073
LOC123773639	NA	NA	turquoise	1.24572260627264	3.16998799775036	1.38541778366624	6.19563752569133	4.88263590922634	5.93374770075959	0.7512674635853	3.53209735869921	0.167902529028921	5.45121285955326	1.8222443418364	0.722083003675227	6.66343945323666	6.08928021319119	6.22393037724603
LOC123773643	NA	NA	brown	1.32557580632546	8.08657588404381	0.690884582606125	8.6820276786346	10.1477794598789	9.74626921179107	4.87531061943038	2.80595977988999	3.33895418523225	7.19866504119634	8.0243185155167	1.4398938335519	8.55302679927376	9.12656576098308	7.90536357870992
LOC123773653	NA	NA	green	0	4.87240263380408	0	3.48276195105946	7.49882263756735	3.61250702281579	0.712655643896267	0.427693053658979	0	2.41219186411705	3.16616637736105	0	6.02164410888102	4.79315796390111	5.00921829685492
LOC123773654	NA	NA	brown	0	6.67328562472985	0	8.86022609250258	10.3849175703074	9.52544256866228	3.92283492974217	2.74200146657031	2.26121726955085	6.64373408932666	8.9695034490156	0	7.64810342237503	9.08294661257592	8.22382455441577
LOC123773729	NA	NA	turquoise	0.196279693948431	0.943064641978047	0.443315961573367	3.1949964893077	4.76891263572756	4.04613200062824	0.617131067835956	2.06584834794783	0.738852558875198	4.91994011115503	0.824907127070895	0.601793485145751	4.28508190500702	4.81418842257676	4.42156203186001
LOC123773819	NA	NA	black	0	1.19087398478685	0	7.49464687750928	9.24694732247474	9.45876364786823	0.128445186190245	0.587056734973087	0	6.06304048529585	0.371309052626506	0	5.13962362858668	5.3874628393986	5.97788543063298
LOC123773821	NA	NA	green	0	3.91149630156033	3.08278875338731	4.17136273191827	5.62217549046951	5.2204523156164	0	0	0	1.49911775611711	0	0	2.57671174371903	2.82242934270963	1.93219121975173
LOC123773844	NA	NA	greenyellow	0.118169657799194	0.276892049849062	0	0.327464332723823	1.03417837948509	0.746205259063668	0.0511702147071982	0.179189991017408	0	0.939586172142837	0.466724209954968	0.0978494283123243	1.28548803816854	1.14575700500015	1.01885988912082
LOC123773855	NA	NA	cyan	0	0	0	2.06368033456983	3.3877766495842	2.72044133390168	0	0	0	3.09097737498244	0	0	0.834264627115402	0	0.687103699724796
LOC123773881	NA	NA	blue	0.321580652087724	1.09153059312062	0	0.78181291088623	2.15275778619592	1.14581633847377	0.119029416926378	0.128105957272764	0	0.239896574291557	0	0	0.924618326347036	1.46893619328467	1.26338662087511
LOC123773885	NA	NA	brown	0.509712054745294	6.10675345521022	0	4.57103109282524	6.05863619550562	5.65255300650226	0.304721297830016	2.34703061736435	0.712616909006871	4.26015395674637	4.86475082756618	0	5.18650511359978	7.02346557473846	4.33529008613756
LOC123773910	NA	NA	green	0.35500498430805	0.928357435833296	0.564999503381707	1.06599547683477	1.83058593770493	1.64723390980741	0	0	0.205271136315082	0.19905477845564	0.761355916875903	0	1.19025453649872	1.28966746872474	1.68735636571778
LOC123773927	NA	NA	blue	0.612423275186985	0.529045305089682	1.11498195509179	4.34570187246879	5.15660998732415	4.33604389489447	0	0.792338137802542	0	5.75346184274777	4.92279849733939	1.57015104202394	3.24082002362332	2.6740807189614	3.94111138291227
LOC123773928	NA	NA	brown	0	2.50482934560988	0	6.1178223740019	6.33491437441534	6.54325008775768	0	2.97881267092961	0	6.5437437557427	7.36604235672755	1.5934312226201	7.13845708817794	6.9063204140269	6.66170698005915
LOC123774003	NA	NA	black	0.274429854037124	1.76725053277108	0.560801024560277	3.27840544721931	4.1177838787018	4.08577169076793	0.277837198158922	0.466734649341562	0.387991101269169	3.24188227426475	1.08865859435579	0.31166934714072	3.102766119512	2.66426277845503	2.96264081945609
LOC123774009	NA	NA	brown	0.453634517716303	1.50684919082957	0.611524628527529	3.20514724649809	4.72628721627178	4.71121790463719	0.62023824495759	1.34030190530338	0.787771783930228	3.51547277332777	4.96571304839305	0.804617801829066	4.22048861165067	3.7860434319331	2.97249654442013
LOC123774055	NA	NA	blue	0	0	0	1.45483548577083	1.58235030194539	1.13284002414397	0	0.967001820869458	0	0.946650770566142	0.620334913884412	0	0.324114716810226	1.10527175990434	0.467898167426834
LOC123774074	NA	NA	lightgreen	5.76190501500811	5.18158681416611	6.08415345222918	4.19855646477532	4.09205043834953	4.48383557187159	5.48399594975815	5.17027833830542	5.66115203891265	5.8960415708759	5.12654300584401	5.62346019812547	4.67659373822544	5.38503358554436	5.35869835086848
